market,symbol,stock_name,industry_code,industry_name,industry_level,source,is_primary
CN,600054,黄山旅游,801210,社会服务,1,sw_2021_swsresearch,true
CN,600138,中青旅,801210,社会服务,1,sw_2021_swsresearch,true
CN,600158,中体产业,801210,社会服务,1,sw_2021_swsresearch,true
CN,600258,首旅酒店,801210,社会服务,1,sw_2021_swsresearch,true
CN,600593,大连圣亚,801210,社会服务,1,sw_2021_swsresearch,true
CN,600636,*ST国化,801210,社会服务,1,sw_2021_swsresearch,true
CN,600661,昂立教育,801210,社会服务,1,sw_2021_swsresearch,true
CN,600706,曲江文旅,801210,社会服务,1,sw_2021_swsresearch,true
CN,600730,*ST高科,801210,社会服务,1,sw_2021_swsresearch,true
CN,600749,西藏旅游,801210,社会服务,1,sw_2021_swsresearch,true
CN,600754,锦江酒店,801210,社会服务,1,sw_2021_swsresearch,true
CN,600826,兰生股份,801210,社会服务,1,sw_2021_swsresearch,true
CN,601007,金陵饭店,801210,社会服务,1,sw_2021_swsresearch,true
CN,603060,国检集团,801210,社会服务,1,sw_2021_swsresearch,true
CN,603099,长白山,801210,社会服务,1,sw_2021_swsresearch,true
CN,603183,建研院,801210,社会服务,1,sw_2021_swsresearch,true
CN,603199,九华旅游,801210,社会服务,1,sw_2021_swsresearch,true
CN,603377,ST东时,801210,社会服务,1,sw_2021_swsresearch,true
CN,605098,行动教育,801210,社会服务,1,sw_2021_swsresearch,true
CN,605108,同庆楼,801210,社会服务,1,sw_2021_swsresearch,true
CN,301228,实朴检测,801210,社会服务,1,sw_2021_swsresearch,true
CN,301289,国缆检测,801210,社会服务,1,sw_2021_swsresearch,true
CN,300010,ST豆神,801210,社会服务,1,sw_2021_swsresearch,true
CN,300416,苏试试验,801210,社会服务,1,sw_2021_swsresearch,true
CN,300797,钢研纳克,801210,社会服务,1,sw_2021_swsresearch,true
CN,600662,外服控股,801210,社会服务,1,sw_2021_swsresearch,true
CN,600880,博瑞传播,801210,社会服务,1,sw_2021_swsresearch,true
CN,603136,天目湖,801210,社会服务,1,sw_2021_swsresearch,true
CN,301115,联检科技,801210,社会服务,1,sw_2021_swsresearch,true
CN,688334,西高院,801210,社会服务,1,sw_2021_swsresearch,true
CN,002057,中钢天源,801210,社会服务,1,sw_2021_swsresearch,true
CN,002306,*ST云网,801210,社会服务,1,sw_2021_swsresearch,true
CN,600576,祥源文旅,801210,社会服务,1,sw_2021_swsresearch,true
CN,301508,中机认检,801210,社会服务,1,sw_2021_swsresearch,true
CN,603373,安邦护卫,801210,社会服务,1,sw_2021_swsresearch,true
CN,000610,*ST西旅,801210,社会服务,1,sw_2021_swsresearch,true
CN,002093,国脉科技,801210,社会服务,1,sw_2021_swsresearch,true
CN,600861,北京人力,801210,社会服务,1,sw_2021_swsresearch,true
CN,000558,天府文旅,801210,社会服务,1,sw_2021_swsresearch,true
CN,688757,胜科纳米,801210,社会服务,1,sw_2021_swsresearch,true
CN,301632,广东建科,801210,社会服务,1,sw_2021_swsresearch,true
CN,002243,力合科创,801210,社会服务,1,sw_2021_swsresearch,true
CN,002627,三峡旅游,801210,社会服务,1,sw_2021_swsresearch,true
CN,301449,天溯计量,801210,社会服务,1,sw_2021_swsresearch,true
CN,603402,陕西旅游,801210,社会服务,1,sw_2021_swsresearch,true
CN,000428,华天酒店,801210,社会服务,1,sw_2021_swsresearch,true
CN,000652,泰达股份,801230,综合,1,sw_2021_swsresearch,true
CN,000753,漳州发展,801230,综合,1,sw_2021_swsresearch,true
CN,000833,粤桂股份,801230,综合,1,sw_2021_swsresearch,true
CN,600051,宁波联合,801230,综合,1,sw_2021_swsresearch,true
CN,600620,天宸股份,801230,综合,1,sw_2021_swsresearch,true
CN,600770,综艺股份,801230,综合,1,sw_2021_swsresearch,true
CN,600805,悦达投资,801230,综合,1,sw_2021_swsresearch,true
CN,600881,亚泰集团,801230,综合,1,sw_2021_swsresearch,true
CN,600689,上海三毛,801230,综合,1,sw_2021_swsresearch,true
CN,000025,特力A,801230,综合,1,sw_2021_swsresearch,true
CN,000421,南京公用,801230,综合,1,sw_2021_swsresearch,true
CN,600673,东阳光,801230,综合,1,sw_2021_swsresearch,true
CN,600682,南京新百,801230,综合,1,sw_2021_swsresearch,true
CN,000523,红棉股份,801230,综合,1,sw_2021_swsresearch,true
CN,000632,ST三木,801230,综合,1,sw_2021_swsresearch,true
CN,000055,方大集团,801710,建筑材料,1,sw_2021_swsresearch,true
CN,000401,金隅冀东,801710,建筑材料,1,sw_2021_swsresearch,true
CN,000619,海螺新材,801710,建筑材料,1,sw_2021_swsresearch,true
CN,000672,上峰水泥,801710,建筑材料,1,sw_2021_swsresearch,true
CN,000786,北新建材,801710,建筑材料,1,sw_2021_swsresearch,true
CN,000789,万年青,801710,建筑材料,1,sw_2021_swsresearch,true
CN,000877,天山股份,801710,建筑材料,1,sw_2021_swsresearch,true
CN,001212,中旗新材,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002043,兔宝宝,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002066,瑞泰科技,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002080,中材科技,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002088,鲁阳节能,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002201,九鼎新材,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002225,濮耐股份,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002233,塔牌集团,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002271,东方雨虹,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002302,西部建设,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002333,罗普斯金,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002372,伟星新材,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002392,北京利尔,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002398,垒知集团,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002457,青龙管业,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002596,海南瑞泽,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002613,北玻股份,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002641,公元股份,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002652,扬子新材,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002671,龙泉股份,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002694,*ST顾地,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002718,友邦吊顶,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002785,万里石,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002791,坚朗五金,801710,建筑材料,1,sw_2021_swsresearch,true
CN,300196,长海股份,801710,建筑材料,1,sw_2021_swsresearch,true
CN,300198,*ST纳川,801710,建筑材料,1,sw_2021_swsresearch,true
CN,300234,开尔新材,801710,建筑材料,1,sw_2021_swsresearch,true
CN,300374,中铁装配,801710,建筑材料,1,sw_2021_swsresearch,true
CN,300599,雄塑科技,801710,建筑材料,1,sw_2021_swsresearch,true
CN,300715,凯伦股份,801710,建筑材料,1,sw_2021_swsresearch,true
CN,300737,科顺股份,801710,建筑材料,1,sw_2021_swsresearch,true
CN,301010,晶雪节能,801710,建筑材料,1,sw_2021_swsresearch,true
CN,600176,中国巨石,801710,建筑材料,1,sw_2021_swsresearch,true
CN,600293,三峡新材,801710,建筑材料,1,sw_2021_swsresearch,true
CN,600326,西藏天路,801710,建筑材料,1,sw_2021_swsresearch,true
CN,600425,青松建化,801710,建筑材料,1,sw_2021_swsresearch,true
CN,600449,宁夏建材,801710,建筑材料,1,sw_2021_swsresearch,true
CN,600585,海螺水泥,801710,建筑材料,1,sw_2021_swsresearch,true
CN,600586,金晶科技,801710,建筑材料,1,sw_2021_swsresearch,true
CN,600678,ST金顶,801710,建筑材料,1,sw_2021_swsresearch,true
CN,600801,华新建材,801710,建筑材料,1,sw_2021_swsresearch,true
CN,600802,福建水泥,801710,建筑材料,1,sw_2021_swsresearch,true
CN,600819,耀皮玻璃,801710,建筑材料,1,sw_2021_swsresearch,true
CN,600876,凯盛新能,801710,建筑材料,1,sw_2021_swsresearch,true
CN,601636,旗滨集团,801710,建筑材料,1,sw_2021_swsresearch,true
CN,601992,金隅集团,801710,建筑材料,1,sw_2021_swsresearch,true
CN,603038,华立股份,801710,建筑材料,1,sw_2021_swsresearch,true
CN,603256,宏和科技,801710,建筑材料,1,sw_2021_swsresearch,true
CN,603378,*ST亚士,801710,建筑材料,1,sw_2021_swsresearch,true
CN,603601,再升科技,801710,建筑材料,1,sw_2021_swsresearch,true
CN,603616,韩建河山,801710,建筑材料,1,sw_2021_swsresearch,true
CN,603737,三棵树,801710,建筑材料,1,sw_2021_swsresearch,true
CN,603856,东宏股份,801710,建筑材料,1,sw_2021_swsresearch,true
CN,605006,山东玻纤,801710,建筑材料,1,sw_2021_swsresearch,true
CN,605122,四方新材,801710,建筑材料,1,sw_2021_swsresearch,true
CN,605318,法狮龙,801710,建筑材料,1,sw_2021_swsresearch,true
CN,688119,中钢洛耐,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002247,聚力文化,801710,建筑材料,1,sw_2021_swsresearch,true
CN,003037,三和管桩,801710,建筑材料,1,sw_2021_swsresearch,true
CN,600668,尖峰集团,801710,建筑材料,1,sw_2021_swsresearch,true
CN,301429,森泰股份,801710,建筑材料,1,sw_2021_swsresearch,true
CN,002205,国统股份,801710,建筑材料,1,sw_2021_swsresearch,true
CN,301526,国际复材,801710,建筑材料,1,sw_2021_swsresearch,true
CN,601112,振石股份,801710,建筑材料,1,sw_2021_swsresearch,true
CN,000012,南玻A,801710,建筑材料,1,sw_2021_swsresearch,true
CN,000065,北方国际,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,000498,山东路桥,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,000628,高新发展,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,000779,甘咨询,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,000928,中钢国际,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,001267,汇绿生态,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002047,宝鹰股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002051,中工国际,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002061,浙江交科,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002062,宏润建设,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002081,金螳螂,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002116,中国海诚,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002135,东南网架,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002140,东华科技,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002200,*ST交投,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002307,北新路桥,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002310,东方新能,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002375,亚厦股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002431,ST棕榈,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002469,三维化学,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002482,广田集团,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002541,鸿路钢构,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002542,*ST中岩,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002586,ST围海,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002593,日上集团,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002620,*ST瑞和,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002628,成都路桥,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002663,普邦股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002713,*ST东易,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002717,*ST岭南,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002743,富煌钢构,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002761,浙江建投,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002775,文科股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002789,*ST建艺,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002811,郑中设计,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002822,ST中装,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002830,名雕股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002856,*ST美芝,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002883,*ST中设,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002941,新疆交建,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002949,华阳国际,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002963,豪尔赛,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002989,中天精装,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,003001,中岩大地,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,003013,地铁设计,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300197,节能铁汉,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300284,苏交科,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300355,蒙草生态,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300384,三联虹普,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300492,华图山鼎,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300500,启迪设计,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300506,ST名家汇,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300517,海波重科,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300536,农尚环境,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300564,筑博设计,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300621,维业股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300635,中达安,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300649,杭州园林,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300668,杰恩股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300675,建科院,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300712,永福股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300732,设研院,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300746,汉嘉数智,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300778,新城市,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300826,测绘股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300844,山水比德,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300948,冠中生态,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300949,奥雅股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300977,深圳瑞捷,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300982,苏文电能,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300983,尤安设计,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300989,蕾奥规划,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,301024,霍普股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,301027,华蓝集团,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,301038,深水规院,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,301046,能辉科技,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,301058,中粮科工,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,301091,深城交,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,301098,金埔园林,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,301167,建研设计,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,600039,四川路桥,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,600170,上海建工,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,600193,*ST创兴,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,600248,陕建股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,600284,浦东建设,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,600477,杭萧钢构,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,600491,ST龙元,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,600496,精工钢构,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,600512,腾达建设,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,600629,华建集团,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,600820,隧道股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,600853,龙建股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,600939,重庆建工,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,600970,中材国际,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,601068,中铝国际,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,601117,中国化学,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,601186,中国铁建,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,601226,华电科工,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,601390,中国中铁,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,601611,中国核建,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,601618,中国中冶,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,601668,中国建筑,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,601669,中国电建,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,601789,宁波建工,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,601800,中国交建,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,601868,中国能建,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,601886,江河集团,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603007,顺景科技,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603017,中衡设计,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603018,华设集团,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603030,全筑股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603098,森特股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603316,诚邦股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603357,设计总院,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603359,*ST东珠,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603458,勘设股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603637,镇海股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603778,国晟科技,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603815,交建股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603828,*ST利达,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603843,*ST正平,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603860,中公高科,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603909,建发合诚,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603929,亚翔集成,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603955,大千生态,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603959,ST百利,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,605167,利柏特,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,605287,德才股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,605289,罗曼股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,605303,园林股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,605598,上海港湾,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603176,汇通集团,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,301136,招标股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300986,志特新材,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,000032,深桑达A,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002163,海南发展,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002323,*ST雅博,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,002564,天沃科技,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,300029,*ST天龙,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,600502,安徽建工,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,600667,太极实业,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,605178,时空科技,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603163,圣晖集成,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,301365,矩阵股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603153,上海建科,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,601133,柏诚股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603137,恒尚节能,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,600234,科新发展,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,600846,同济科技,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,301505,苏州规划,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,601096,宏盛华源,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,600720,中交设计,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,301390,经纬股份,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,603257,中国瑞林,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,001396,誉帆科技,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,000010,*ST美丽,801720,建筑装饰,1,sw_2021_swsresearch,true
CN,000049,德赛电池,801730,电力设备,1,sw_2021_swsresearch,true
CN,000400,许继电气,801730,电力设备,1,sw_2021_swsresearch,true
CN,000533,顺钠股份,801730,电力设备,1,sw_2021_swsresearch,true
CN,000682,东方电子,801730,电力设备,1,sw_2021_swsresearch,true
CN,000922,佳电股份,801730,电力设备,1,sw_2021_swsresearch,true
CN,001208,华菱线缆,801730,电力设备,1,sw_2021_swsresearch,true
CN,002028,思源电气,801730,电力设备,1,sw_2021_swsresearch,true
CN,002074,国轩高科,801730,电力设备,1,sw_2021_swsresearch,true
CN,002090,金智科技,801730,电力设备,1,sw_2021_swsresearch,true
CN,002112,三变科技,801730,电力设备,1,sw_2021_swsresearch,true
CN,002121,科陆电子,801730,电力设备,1,sw_2021_swsresearch,true
CN,002129,TCL中环,801730,电力设备,1,sw_2021_swsresearch,true
CN,002169,智光电气,801730,电力设备,1,sw_2021_swsresearch,true
CN,002196,方正电机,801730,电力设备,1,sw_2021_swsresearch,true
CN,002202,金风科技,801730,电力设备,1,sw_2021_swsresearch,true
CN,002245,蔚蓝锂芯,801730,电力设备,1,sw_2021_swsresearch,true
CN,002249,大洋电机,801730,电力设备,1,sw_2021_swsresearch,true
CN,002255,海陆重工,801730,电力设备,1,sw_2021_swsresearch,true
CN,002270,华明装备,801730,电力设备,1,sw_2021_swsresearch,true
CN,002276,万马股份,801730,电力设备,1,sw_2021_swsresearch,true
CN,002300,太阳电缆,801730,电力设备,1,sw_2021_swsresearch,true
CN,002335,科华数据,801730,电力设备,1,sw_2021_swsresearch,true
CN,002339,积成电子,801730,电力设备,1,sw_2021_swsresearch,true
CN,002340,格林美,801730,电力设备,1,sw_2021_swsresearch,true
CN,002350,北京科锐,801730,电力设备,1,sw_2021_swsresearch,true
CN,002358,森源电气,801730,电力设备,1,sw_2021_swsresearch,true
CN,002364,中恒电气,801730,电力设备,1,sw_2021_swsresearch,true
CN,002366,融发核电,801730,电力设备,1,sw_2021_swsresearch,true
CN,002441,众业达,801730,电力设备,1,sw_2021_swsresearch,true
CN,002451,摩恩电气,801730,电力设备,1,sw_2021_swsresearch,true
CN,002452,长高电新,801730,电力设备,1,sw_2021_swsresearch,true
CN,002459,晶澳科技,801730,电力设备,1,sw_2021_swsresearch,true
CN,002471,中超控股,801730,电力设备,1,sw_2021_swsresearch,true
CN,002487,大金重工,801730,电力设备,1,sw_2021_swsresearch,true
CN,002498,汉缆股份,801730,电力设备,1,sw_2021_swsresearch,true
CN,002506,协鑫集成,801730,电力设备,1,sw_2021_swsresearch,true
CN,002518,科士达,801730,电力设备,1,sw_2021_swsresearch,true
CN,002531,天顺风能,801730,电力设备,1,sw_2021_swsresearch,true
CN,002533,金杯电工,801730,电力设备,1,sw_2021_swsresearch,true
CN,002534,西子洁能,801730,电力设备,1,sw_2021_swsresearch,true
CN,002546,新联电子,801730,电力设备,1,sw_2021_swsresearch,true
CN,002560,通达股份,801730,电力设备,1,sw_2021_swsresearch,true
CN,002576,通达动力,801730,电力设备,1,sw_2021_swsresearch,true
CN,002580,圣阳股份,801730,电力设备,1,sw_2021_swsresearch,true
CN,002606,大连电瓷,801730,电力设备,1,sw_2021_swsresearch,true
CN,002623,亚玛顿,801730,电力设备,1,sw_2021_swsresearch,true
CN,002630,*ST华西,801730,电力设备,1,sw_2021_swsresearch,true
CN,002692,远程股份,801730,电力设备,1,sw_2021_swsresearch,true
CN,002706,良信股份,801730,电力设备,1,sw_2021_swsresearch,true
CN,002709,天赐材料,801730,电力设备,1,sw_2021_swsresearch,true
CN,002733,雄韬股份,801730,电力设备,1,sw_2021_swsresearch,true
CN,002759,天际股份,801730,电力设备,1,sw_2021_swsresearch,true
CN,002801,微光股份,801730,电力设备,1,sw_2021_swsresearch,true
CN,002812,恩捷股份,801730,电力设备,1,sw_2021_swsresearch,true
CN,002823,凯中精密,801730,电力设备,1,sw_2021_swsresearch,true
CN,002850,科达利,801730,电力设备,1,sw_2021_swsresearch,true
CN,002851,麦格米特,801730,电力设备,1,sw_2021_swsresearch,true
CN,002857,三晖电气,801730,电力设备,1,sw_2021_swsresearch,true
CN,002879,长缆科技,801730,电力设备,1,sw_2021_swsresearch,true
CN,002882,金龙羽,801730,电力设备,1,sw_2021_swsresearch,true
CN,002892,科力尔,801730,电力设备,1,sw_2021_swsresearch,true
CN,002927,泰永长征,801730,电力设备,1,sw_2021_swsresearch,true
CN,002953,日丰股份,801730,电力设备,1,sw_2021_swsresearch,true
CN,002980,华盛昌,801730,电力设备,1,sw_2021_swsresearch,true
CN,003021,兆威机电,801730,电力设备,1,sw_2021_swsresearch,true
CN,003022,联泓新科,801730,电力设备,1,sw_2021_swsresearch,true
CN,300001,特锐德,801730,电力设备,1,sw_2021_swsresearch,true
CN,300014,亿纬锂能,801730,电力设备,1,sw_2021_swsresearch,true
CN,300018,中元股份,801730,电力设备,1,sw_2021_swsresearch,true
CN,300035,中科电气,801730,电力设备,1,sw_2021_swsresearch,true
CN,300037,新宙邦,801730,电力设备,1,sw_2021_swsresearch,true
CN,300062,中能电气,801730,电力设备,1,sw_2021_swsresearch,true
CN,300068,ST南都,801730,电力设备,1,sw_2021_swsresearch,true
CN,300069,金利华电,801730,电力设备,1,sw_2021_swsresearch,true
CN,300073,当升科技,801730,电力设备,1,sw_2021_swsresearch,true
CN,300118,东方日升,801730,电力设备,1,sw_2021_swsresearch,true
CN,300129,泰胜风能,801730,电力设备,1,sw_2021_swsresearch,true
CN,300141,和顺电气,801730,电力设备,1,sw_2021_swsresearch,true
CN,300153,科泰电源,801730,电力设备,1,sw_2021_swsresearch,true
CN,300185,通裕重工,801730,电力设备,1,sw_2021_swsresearch,true
CN,300207,欣旺达,801730,电力设备,1,sw_2021_swsresearch,true
CN,300222,科大智能,801730,电力设备,1,sw_2021_swsresearch,true
CN,300265,通光线缆,801730,电力设备,1,sw_2021_swsresearch,true
CN,300274,阳光电源,801730,电力设备,1,sw_2021_swsresearch,true
CN,300283,温州宏丰,801730,电力设备,1,sw_2021_swsresearch,true
CN,300286,安科瑞,801730,电力设备,1,sw_2021_swsresearch,true
CN,300316,晶盛机电,801730,电力设备,1,sw_2021_swsresearch,true
CN,300340,科恒股份,801730,电力设备,1,sw_2021_swsresearch,true
CN,300360,炬华科技,801730,电力设备,1,sw_2021_swsresearch,true
